index,title,rating_emotion,emotion,genres,rating
0,Тетрадь смерти,7.7,Атмосферный,Триллер,7.6
0,Тетрадь смерти,7.7,Атмосферный,Детектив,7.6
0,Тетрадь смерти,7.7,Атмосферный,Фэнтези,7.6
0,Тетрадь смерти,7.4,Умный,Триллер,7.6
0,Тетрадь смерти,7.4,Умный,Детектив,7.6
0,Тетрадь смерти,7.4,Умный,Фэнтези,7.6
0,Тетрадь смерти,7.0,Волнительный,Триллер,7.6
0,Тетрадь смерти,7.0,Волнительный,Детектив,7.6
0,Тетрадь смерти,7.0,Волнительный,Фэнтези,7.6
1,Красота по-американски,7.6,Трогательный,Драма,8.3
1,Красота по-американски,7.1,Волнительный,Драма,8.3
1,Красота по-американски,6.6,Атмосферный,Драма,8.3
2,Смертный приговор,7.9,Волнительный,Драма,6.7
2,Смертный приговор,7.9,Волнительный,Боевик,6.7
2,Смертный приговор,7.9,Волнительный,Триллер,6.7
2,Смертный приговор,7.9,Волнительный,Криминал,6.7
2,Смертный приговор,7.2,Трогательный,Драма,6.7
2,Смертный приговор,7.2,Трогательный,Боевик,6.7
2,Смертный приговор,7.2,Трогательный,Триллер,6.7
2,Смертный приговор,7.2,Трогательный,Криминал,6.7
2,Смертный приговор,6.9,Атмосферный,Драма,6.7
2,Смертный приговор,6.9,Атмосферный,Боевик,6.7
2,Смертный приговор,6.9,Атмосферный,Триллер,6.7
2,Смертный приговор,6.9,Атмосферный,Криминал,6.7
3,Трасса 60,7.1,Вдохновляющий,Комедия,7.7
3,Трасса 60,7.1,Вдохновляющий,Приключения,7.7
3,Трасса 60,7.1,Вдохновляющий,Фэнтези,7.7
3,Трасса 60,6.6,Волнительный,Комедия,7.7
3,Трасса 60,6.6,Волнительный,Приключения,7.7
3,Трасса 60,6.6,Волнительный,Фэнтези,7.7
3,Трасса 60,6.3,Странный,Комедия,7.7
3,Трасса 60,6.3,Странный,Приключения,7.7
3,Трасса 60,6.3,Странный,Фэнтези,7.7
4,Солнцестояние,6.8,Волнительный,Драма,7.1
4,Солнцестояние,6.8,Волнительный,Ужасы,7.1
4,Солнцестояние,6.8,Волнительный,Детектив,7.1
4,Солнцестояние,6.3,Атмосферный,Драма,7.1
4,Солнцестояние,6.3,Атмосферный,Ужасы,7.1
4,Солнцестояние,6.3,Атмосферный,Детектив,7.1
4,Солнцестояние,5.6,Романтичный,Драма,7.1
4,Солнцестояние,5.6,Романтичный,Ужасы,7.1
4,Солнцестояние,5.6,Романтичный,Детектив,7.1
5,Паразит: Часть 1,7.3,Странный,Ужасы,6.9
5,Паразит: Часть 1,7.3,Странный,Фантастика,6.9
5,Паразит: Часть 1,6.9,Волнительный,Ужасы,6.9
5,Паразит: Часть 1,6.9,Волнительный,Фантастика,6.9
5,Паразит: Часть 1,6.2,Трогательный,Ужасы,6.9
5,Паразит: Часть 1,6.2,Трогательный,Фантастика,6.9
6,1917,7.5,Вдохновляющий,Драма,8.3
6,1917,7.5,Вдохновляющий,Боевик,8.3
6,1917,7.5,Вдохновляющий,Триллер,8.3
6,1917,7.5,Вдохновляющий,Военный,8.3
6,1917,7.4,Волнительный,Драма,8.3
6,1917,7.4,Волнительный,Боевик,8.3
6,1917,7.4,Волнительный,Триллер,8.3
6,1917,7.4,Волнительный,Военный,8.3
6,1917,7.0,Атмосферный,Драма,8.3
6,1917,7.0,Атмосферный,Боевик,8.3
6,1917,7.0,Атмосферный,Триллер,8.3
6,1917,7.0,Атмосферный,Военный,8.3
7,Абсолютная власть,6.9,Умный,Драма,6.5
7,Абсолютная власть,6.9,Умный,Триллер,6.5
7,Абсолютная власть,6.9,Умный,Криминал,6.5
7,Абсолютная власть,6.9,Умный,Детектив,6.5
7,Абсолютная власть,6.2,Трогательный,Драма,6.5
7,Абсолютная власть,6.2,Трогательный,Триллер,6.5
7,Абсолютная власть,6.2,Трогательный,Криминал,6.5
7,Абсолютная власть,6.2,Трогательный,Детектив,6.5
7,Абсолютная власть,5.5,Жестокий,Драма,6.5
7,Абсолютная власть,5.5,Жестокий,Триллер,6.5
7,Абсолютная власть,5.5,Жестокий,Криминал,6.5
7,Абсолютная власть,5.5,Жестокий,Детектив,6.5
8,Токийский гуль,7.5,Волнительный,Драма,5.7
8,Токийский гуль,7.5,Волнительный,Боевик,5.7
8,Токийский гуль,7.5,Волнительный,Триллер,5.7
8,Токийский гуль,7.5,Волнительный,Ужасы,5.7
8,Токийский гуль,7.0,Атмосферный,Драма,5.7
8,Токийский гуль,7.0,Атмосферный,Боевик,5.7
8,Токийский гуль,7.0,Атмосферный,Триллер,5.7
8,Токийский гуль,7.0,Атмосферный,Ужасы,5.7
8,Токийский гуль,6.6,Жестокий,Драма,5.7
8,Токийский гуль,6.6,Жестокий,Боевик,5.7
8,Токийский гуль,6.6,Жестокий,Триллер,5.7
8,Токийский гуль,6.6,Жестокий,Ужасы,5.7
9,Отель Мумбаи: Противостояние,7.7,Волнительный,Драма,7.6
9,Отель Мумбаи: Противостояние,7.7,Волнительный,Боевик,7.6
9,Отель Мумбаи: Противостояние,7.7,Волнительный,Триллер,7.6
9,Отель Мумбаи: Противостояние,7.7,Волнительный,История,7.6
9,Отель Мумбаи: Противостояние,7.3,Трогательный,Драма,7.6
9,Отель Мумбаи: Противостояние,7.3,Трогательный,Боевик,7.6
9,Отель Мумбаи: Противостояние,7.3,Трогательный,Триллер,7.6
9,Отель Мумбаи: Противостояние,7.3,Трогательный,История,7.6
9,Отель Мумбаи: Противостояние,6.7,Жестокий,Драма,7.6
9,Отель Мумбаи: Противостояние,6.7,Жестокий,Боевик,7.6
9,Отель Мумбаи: Противостояние,6.7,Жестокий,Триллер,7.6
9,Отель Мумбаи: Противостояние,6.7,Жестокий,История,7.6
10,Восьмой класс,6.9,Добрый,Драма,7.4
10,Восьмой класс,6.9,Добрый,Комедия,7.4
10,Восьмой класс,6.2,Трогательный,Драма,7.4
10,Восьмой класс,6.2,Трогательный,Комедия,7.4
10,Восьмой класс,6.2,Вдохновляющий,Драма,7.4
10,Восьмой класс,6.2,Вдохновляющий,Комедия,7.4
11,Лунный свет,7.7,Волнительный,Драма,7.4
11,Лунный свет,7.1,Вдохновляющий,Драма,7.4
11,Лунный свет,6.0,Трогательный,Драма,7.4
12,Экстази,6.3,Странный,Комедия,7.2
12,Экстази,6.3,Странный,Триллер,7.2
12,Экстази,6.3,Странный,Криминал,7.2
12,Экстази,5.8,Вдохновляющий,Комедия,7.2
12,Экстази,5.8,Вдохновляющий,Триллер,7.2
12,Экстази,5.8,Вдохновляющий,Криминал,7.2
12,Экстази,5.8,Глупый,Комедия,7.2
12,Экстази,5.8,Глупый,Триллер,7.2
12,Экстази,5.8,Глупый,Криминал,7.2
13,Мэверик,7.3,Романтичный,Драма,7.0
13,Мэверик,7.3,Романтичный,Комедия,7.0
13,Мэверик,7.3,Романтичный,Боевик,7.0
13,Мэверик,7.3,Романтичный,Приключения,7.0
13,Мэверик,7.3,Романтичный,Вестерн,7.0
13,Мэверик,7.0,Добрый,Драма,7.0
13,Мэверик,7.0,Добрый,Комедия,7.0
13,Мэверик,7.0,Добрый,Боевик,7.0
13,Мэверик,7.0,Добрый,Приключения,7.0
13,Мэверик,7.0,Добрый,Вестерн,7.0
13,Мэверик,6.7,Вдохновляющий,Драма,7.0
13,Мэверик,6.7,Вдохновляющий,Комедия,7.0
13,Мэверик,6.7,Вдохновляющий,Боевик,7.0
13,Мэверик,6.7,Вдохновляющий,Приключения,7.0
13,Мэверик,6.7,Вдохновляющий,Вестерн,7.0
14,Список Шиндлера,8.4,Грустный,Драма,8.9
14,Список Шиндлера,8.4,Грустный,История,8.9
14,Список Шиндлера,8.4,Грустный,Военный,8.9
14,Список Шиндлера,7.3,Атмосферный,Драма,8.9
14,Список Шиндлера,7.3,Атмосферный,История,8.9
14,Список Шиндлера,7.3,Атмосферный,Военный,8.9
14,Список Шиндлера,7.2,Волнительный,Драма,8.9
14,Список Шиндлера,7.2,Волнительный,История,8.9
14,Список Шиндлера,7.2,Волнительный,Военный,8.9
15,Андрей Рублёв,8.0,Умный,Драма,8.1
15,Андрей Рублёв,8.0,Умный,История,8.1
15,Андрей Рублёв,7.3,Трогательный,Драма,8.1
15,Андрей Рублёв,7.3,Трогательный,История,8.1
15,Андрей Рублёв,7.3,Вдохновляющий,Драма,8.1
15,Андрей Рублёв,7.3,Вдохновляющий,История,8.1
16,Планета Ка-Пэкс,7.2,Странный,Драма,7.4
16,Планета Ка-Пэкс,7.2,Странный,Фантастика,7.4
16,Планета Ка-Пэкс,6.6,Волнительный,Драма,7.4
16,Планета Ка-Пэкс,6.6,Волнительный,Фантастика,7.4
16,Планета Ка-Пэкс,6.4,Добрый,Драма,7.4
16,Планета Ка-Пэкс,6.4,Добрый,Фантастика,7.4
17,"Набережная Орфевр, 36",7.2,Умный,Драма,7.1
17,"Набережная Орфевр, 36",7.2,Умный,Триллер,7.1
17,"Набережная Орфевр, 36",7.2,Умный,Криминал,7.1
17,"Набережная Орфевр, 36",6.8,Волнительный,Драма,7.1
17,"Набережная Орфевр, 36",6.8,Волнительный,Триллер,7.1
17,"Набережная Орфевр, 36",6.8,Волнительный,Криминал,7.1
17,"Набережная Орфевр, 36",5.9,Атмосферный,Драма,7.1
17,"Набережная Орфевр, 36",5.9,Атмосферный,Триллер,7.1
17,"Набережная Орфевр, 36",5.9,Атмосферный,Криминал,7.1
18,Нана,7.5,Трогательный,Драма,7.0
18,Нана,7.5,Трогательный,Мелодрама,7.0
18,Нана,7.5,Трогательный,Музыка,7.0
18,Нана,7.4,Добрый,Драма,7.0
18,Нана,7.4,Добрый,Мелодрама,7.0
18,Нана,7.4,Добрый,Музыка,7.0
18,Нана,7.1,Волнительный,Драма,7.0
18,Нана,7.1,Волнительный,Мелодрама,7.0
18,Нана,7.1,Волнительный,Музыка,7.0
19,Цель номер один,6.6,Вдохновляющий,Драма,7.4
19,Цель номер один,6.6,Вдохновляющий,Триллер,7.4
19,Цель номер один,6.6,Вдохновляющий,История,7.4
19,Цель номер один,5.8,Волнительный,Драма,7.4
19,Цель номер один,5.8,Волнительный,Триллер,7.4
19,Цель номер один,5.8,Волнительный,История,7.4
19,Цель номер один,5.5,Умный,Драма,7.4
19,Цель номер один,5.5,Умный,Триллер,7.4
19,Цель номер один,5.5,Умный,История,7.4
20,Искусственный разум,7.9,Умный,Драма,7.2
20,Искусственный разум,7.9,Умный,Приключения,7.2
20,Искусственный разум,7.9,Умный,Фантастика,7.2
20,Искусственный разум,6.8,Трогательный,Драма,7.2
20,Искусственный разум,6.8,Трогательный,Приключения,7.2
20,Искусственный разум,6.8,Трогательный,Фантастика,7.2
20,Искусственный разум,6.6,Вдохновляющий,Драма,7.2
20,Искусственный разум,6.6,Вдохновляющий,Приключения,7.2
20,Искусственный разум,6.6,Вдохновляющий,Фантастика,7.2
21,Охота на воров,6.8,Вдохновляющий,Боевик,7.0
21,Охота на воров,6.8,Вдохновляющий,Триллер,7.0
21,Охота на воров,6.8,Вдохновляющий,Криминал,7.0
21,Охота на воров,6.3,Добрый,Боевик,7.0
21,Охота на воров,6.3,Добрый,Триллер,7.0
21,Охота на воров,6.3,Добрый,Криминал,7.0
21,Охота на воров,5.8,Трогательный,Боевик,7.0
21,Охота на воров,5.8,Трогательный,Триллер,7.0
21,Охота на воров,5.8,Трогательный,Криминал,7.0
22,Братья Систерс,6.8,Волнительный,Драма,6.9
22,Братья Систерс,6.8,Волнительный,Приключения,6.9
22,Братья Систерс,6.8,Волнительный,Вестерн,6.9
22,Братья Систерс,6.5,Умный,Драма,6.9
22,Братья Систерс,6.5,Умный,Приключения,6.9
22,Братья Систерс,6.5,Умный,Вестерн,6.9
22,Братья Систерс,6.4,Атмосферный,Драма,6.9
22,Братья Систерс,6.4,Атмосферный,Приключения,6.9
22,Братья Систерс,6.4,Атмосферный,Вестерн,6.9
23,Вдовы,7.0,Трогательный,Триллер,6.9
23,Вдовы,7.0,Трогательный,Криминал,6.9
23,Вдовы,6.9,Волнительный,Триллер,6.9
23,Вдовы,6.9,Волнительный,Криминал,6.9
23,Вдовы,5.9,Умный,Триллер,6.9
23,Вдовы,5.9,Умный,Криминал,6.9
24,Охотники за разумом,6.8,Волнительный,Триллер,6.4
24,Охотники за разумом,6.8,Волнительный,Криминал,6.4
24,Охотники за разумом,6.8,Волнительный,Детектив,6.4
24,Охотники за разумом,6.3,Страшный,Триллер,6.4
24,Охотники за разумом,6.3,Страшный,Криминал,6.4
24,Охотники за разумом,6.3,Страшный,Детектив,6.4
24,Охотники за разумом,6.2,Жестокий,Триллер,6.4
24,Охотники за разумом,6.2,Жестокий,Криминал,6.4
24,Охотники за разумом,6.2,Жестокий,Детектив,6.4
25,Малхолланд Драйв,6.8,Странный,Драма,7.9
25,Малхолланд Драйв,6.8,Странный,Триллер,7.9
25,Малхолланд Драйв,6.8,Странный,Детектив,7.9
25,Малхолланд Драйв,6.6,Волнительный,Драма,7.9
25,Малхолланд Драйв,6.6,Волнительный,Триллер,7.9
25,Малхолланд Драйв,6.6,Волнительный,Детектив,7.9
25,Малхолланд Драйв,6.5,Умный,Драма,7.9
25,Малхолланд Драйв,6.5,Умный,Триллер,7.9
25,Малхолланд Драйв,6.5,Умный,Детектив,7.9
26,Дело храбрых,8.0,Трогательный,Драма,7.6
26,Дело храбрых,8.0,Трогательный,Боевик,7.6
26,Дело храбрых,8.0,Трогательный,История,7.6
26,Дело храбрых,7.4,Вдохновляющий,Драма,7.6
26,Дело храбрых,7.4,Вдохновляющий,Боевик,7.6
26,Дело храбрых,7.4,Вдохновляющий,История,7.6
26,Дело храбрых,7.0,Атмосферный,Драма,7.6
26,Дело храбрых,7.0,Атмосферный,Боевик,7.6
26,Дело храбрых,7.0,Атмосферный,История,7.6
27,Чёрный клановец,5.8,Волнительный,Драма,7.5
27,Чёрный клановец,5.8,Волнительный,Комедия,7.5
27,Чёрный клановец,5.8,Волнительный,Криминал,7.5
27,Чёрный клановец,5.8,Волнительный,История,7.5
27,Чёрный клановец,5.4,Странный,Драма,7.5
27,Чёрный клановец,5.4,Странный,Комедия,7.5
27,Чёрный клановец,5.4,Странный,Криминал,7.5
27,Чёрный клановец,5.4,Странный,История,7.5
27,Чёрный клановец,5.4,Жестокий,Драма,7.5
27,Чёрный клановец,5.4,Жестокий,Комедия,7.5
27,Чёрный клановец,5.4,Жестокий,Криминал,7.5
27,Чёрный клановец,5.4,Жестокий,История,7.5
28,Смерть на похоронах,6.9,Смешной,Драма,7.4
28,Смерть на похоронах,6.9,Смешной,Комедия,7.4
28,Смерть на похоронах,6.6,Странный,Драма,7.4
28,Смерть на похоронах,6.6,Странный,Комедия,7.4
28,Смерть на похоронах,5.5,Трогательный,Драма,7.4
28,Смерть на похоронах,5.5,Трогательный,Комедия,7.4
29,Лабиринт,6.8,Трогательный,Семейный,7.4
29,Лабиринт,6.8,Трогательный,Приключения,7.4
29,Лабиринт,6.8,Трогательный,Фэнтези,7.4
29,Лабиринт,6.6,Атмосферный,Семейный,7.4
29,Лабиринт,6.6,Атмосферный,Приключения,7.4
29,Лабиринт,6.6,Атмосферный,Фэнтези,7.4
29,Лабиринт,6.5,Странный,Семейный,7.4
29,Лабиринт,6.5,Странный,Приключения,7.4
29,Лабиринт,6.5,Странный,Фэнтези,7.4
30,Я иду искать,7.6,Волнительный,Комедия,6.9
30,Я иду искать,7.6,Волнительный,Триллер,6.9
30,Я иду искать,7.6,Волнительный,Ужасы,6.9
30,Я иду искать,5.4,Атмосферный,Комедия,6.9
30,Я иду искать,5.4,Атмосферный,Триллер,6.9
30,Я иду искать,5.4,Атмосферный,Ужасы,6.9
30,Я иду искать,5.2,Жестокий,Комедия,6.9
30,Я иду искать,5.2,Жестокий,Триллер,6.9
30,Я иду искать,5.2,Жестокий,Ужасы,6.9
31,"Дом, который построил Джек",7.8,Жестокий,Драма,6.8
31,"Дом, который построил Джек",7.8,Жестокий,Триллер,6.8
31,"Дом, который построил Джек",7.8,Жестокий,Ужасы,6.8
31,"Дом, который построил Джек",7.8,Жестокий,Криминал,6.8
31,"Дом, который построил Джек",7.2,Атмосферный,Драма,6.8
31,"Дом, который построил Джек",7.2,Атмосферный,Триллер,6.8
31,"Дом, который построил Джек",7.2,Атмосферный,Ужасы,6.8
31,"Дом, который построил Джек",7.2,Атмосферный,Криминал,6.8
31,"Дом, который построил Джек",5.7,Волнительный,Драма,6.8
31,"Дом, который построил Джек",5.7,Волнительный,Триллер,6.8
31,"Дом, который построил Джек",5.7,Волнительный,Ужасы,6.8
31,"Дом, который построил Джек",5.7,Волнительный,Криминал,6.8
32,Лоро,7.2,Странный,Драма,6.7
32,Лоро,7.0,Трогательный,Драма,6.7
32,Лоро,5.7,Волнительный,Драма,6.7
33,Сирано. Успеть до премьеры,6.8,Трогательный,Комедия,7.3
33,Сирано. Успеть до премьеры,6.8,Трогательный,История,7.3
33,Сирано. Успеть до премьеры,6.8,Добрый,Комедия,7.3
33,Сирано. Успеть до премьеры,6.8,Добрый,История,7.3
33,Сирано. Успеть до премьеры,6.4,Волнительный,Комедия,7.3
33,Сирано. Успеть до премьеры,6.4,Волнительный,История,7.3
34,Прекрасная эпоха,7.3,Трогательный,Драма,7.4
34,Прекрасная эпоха,7.3,Трогательный,Комедия,7.4
34,Прекрасная эпоха,7.2,Романтичный,Драма,7.4
34,Прекрасная эпоха,7.2,Романтичный,Комедия,7.4
34,Прекрасная эпоха,6.6,Вдохновляющий,Драма,7.4
34,Прекрасная эпоха,6.6,Вдохновляющий,Комедия,7.4
35,Загадочная история Бенджамина Баттона,8.3,Трогательный,Драма,7.8
35,Загадочная история Бенджамина Баттона,8.3,Трогательный,Мелодрама,7.8
35,Загадочная история Бенджамина Баттона,8.3,Трогательный,Фэнтези,7.8
35,Загадочная история Бенджамина Баттона,7.5,Романтичный,Драма,7.8
35,Загадочная история Бенджамина Баттона,7.5,Романтичный,Мелодрама,7.8
35,Загадочная история Бенджамина Баттона,7.5,Романтичный,Фэнтези,7.8
35,Загадочная история Бенджамина Баттона,7.0,Волнительный,Драма,7.8
35,Загадочная история Бенджамина Баттона,7.0,Волнительный,Мелодрама,7.8
35,Загадочная история Бенджамина Баттона,7.0,Волнительный,Фэнтези,7.8
36,"Этот безумный, безумный, безумный, безумный мир",7.4,Атмосферный,Комедия,7.5
36,"Этот безумный, безумный, безумный, безумный мир",7.4,Атмосферный,Боевик,7.5
36,"Этот безумный, безумный, безумный, безумный мир",7.4,Атмосферный,Криминал,7.5
36,"Этот безумный, безумный, безумный, безумный мир",7.4,Атмосферный,Приключения,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.3,Вдохновляющий,Комедия,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.3,Вдохновляющий,Боевик,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.3,Вдохновляющий,Криминал,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.3,Вдохновляющий,Приключения,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.0,Смешной,Комедия,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.0,Смешной,Боевик,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.0,Смешной,Криминал,7.5
36,"Этот безумный, безумный, безумный, безумный мир",6.0,Смешной,Приключения,7.5
37,Аризонская мечта,7.5,Трогательный,Драма,7.3
37,Аризонская мечта,7.5,Трогательный,Комедия,7.3
37,Аризонская мечта,7.5,Трогательный,Мелодрама,7.3
37,Аризонская мечта,7.5,Трогательный,Фэнтези,7.3
37,Аризонская мечта,6.8,Добрый,Драма,7.3
37,Аризонская мечта,6.8,Добрый,Комедия,7.3
37,Аризонская мечта,6.8,Добрый,Мелодрама,7.3
37,Аризонская мечта,6.8,Добрый,Фэнтези,7.3
37,Аризонская мечта,6.7,Романтичный,Драма,7.3
37,Аризонская мечта,6.7,Романтичный,Комедия,7.3
37,Аризонская мечта,6.7,Романтичный,Мелодрама,7.3
37,Аризонская мечта,6.7,Романтичный,Фэнтези,7.3
38,В поисках галактики,6.7,Добрый,Комедия,7.3
38,В поисках галактики,6.7,Добрый,Семейный,7.3
38,В поисках галактики,6.7,Добрый,Приключения,7.3
38,В поисках галактики,6.7,Добрый,Фантастика,7.3
38,В поисках галактики,6.0,Глупый,Комедия,7.3
38,В поисках галактики,6.0,Глупый,Семейный,7.3
38,В поисках галактики,6.0,Глупый,Приключения,7.3
38,В поисках галактики,6.0,Глупый,Фантастика,7.3
38,В поисках галактики,5.4,Странный,Комедия,7.3
38,В поисках галактики,5.4,Странный,Семейный,7.3
38,В поисках галактики,5.4,Странный,Приключения,7.3
38,В поисках галактики,5.4,Странный,Фантастика,7.3
39,Оверлорд,6.8,Страшный,Ужасы,6.6
39,Оверлорд,6.8,Страшный,Фантастика,6.6
39,Оверлорд,6.8,Страшный,Военный,6.6
39,Оверлорд,6.5,Жестокий,Ужасы,6.6
39,Оверлорд,6.5,Жестокий,Фантастика,6.6
39,Оверлорд,6.5,Жестокий,Военный,6.6
39,Оверлорд,6.4,Злой,Ужасы,6.6
39,Оверлорд,6.4,Злой,Фантастика,6.6
39,Оверлорд,6.4,Злой,Военный,6.6
40,Форрест Гамп,8.7,Добрый,Драма,8.8
40,Форрест Гамп,8.7,Добрый,Комедия,8.8
40,Форрест Гамп,8.7,Добрый,Мелодрама,8.8
40,Форрест Гамп,8.3,Вдохновляющий,Драма,8.8
40,Форрест Гамп,8.3,Вдохновляющий,Комедия,8.8
40,Форрест Гамп,8.3,Вдохновляющий,Мелодрама,8.8
40,Форрест Гамп,7.9,Трогательный,Драма,8.8
40,Форрест Гамп,7.9,Трогательный,Комедия,8.8
40,Форрест Гамп,7.9,Трогательный,Мелодрама,8.8
41,Общество мёртвых поэтов,7.4,Умный,Драма,8.1
41,Общество мёртвых поэтов,6.6,Атмосферный,Драма,8.1
41,Общество мёртвых поэтов,6.3,Вдохновляющий,Драма,8.1
42,8 с половиной,7.5,Умный,Драма,8.0
42,8 с половиной,7.5,Умный,Фэнтези,8.0
42,8 с половиной,6.5,Волнительный,Драма,8.0
42,8 с половиной,6.5,Волнительный,Фэнтези,8.0
42,8 с половиной,6.3,Атмосферный,Драма,8.0
42,8 с половиной,6.3,Атмосферный,Фэнтези,8.0
43,Охота на дикарей,6.8,Волнительный,Драма,7.9
43,Охота на дикарей,6.8,Волнительный,Комедия,7.9
43,Охота на дикарей,6.8,Волнительный,Приключения,7.9
43,Охота на дикарей,6.1,Странный,Драма,7.9
43,Охота на дикарей,6.1,Странный,Комедия,7.9
43,Охота на дикарей,6.1,Странный,Приключения,7.9
43,Охота на дикарей,6.1,Добрый,Драма,7.9
43,Охота на дикарей,6.1,Добрый,Комедия,7.9
43,Охота на дикарей,6.1,Добрый,Приключения,7.9
44,Трудности перевода,7.4,Добрый,Драма,7.7
44,Трудности перевода,7.4,Добрый,Комедия,7.7
44,Трудности перевода,7.4,Добрый,Мелодрама,7.7
44,Трудности перевода,6.7,Трогательный,Драма,7.7
44,Трудности перевода,6.7,Трогательный,Комедия,7.7
44,Трудности перевода,6.7,Трогательный,Мелодрама,7.7
44,Трудности перевода,6.4,Умный,Драма,7.7
44,Трудности перевода,6.4,Умный,Комедия,7.7
44,Трудности перевода,6.4,Умный,Мелодрама,7.7
45,Назад в будущее III,8.5,Добрый,Комедия,7.4
45,Назад в будущее III,8.5,Добрый,Приключения,7.4
45,Назад в будущее III,8.5,Добрый,Фантастика,7.4
45,Назад в будущее III,6.3,Волнительный,Комедия,7.4
45,Назад в будущее III,6.3,Волнительный,Приключения,7.4
45,Назад в будущее III,6.3,Волнительный,Фантастика,7.4
45,Назад в будущее III,5.6,Вдохновляющий,Комедия,7.4
45,Назад в будущее III,5.6,Вдохновляющий,Приключения,7.4
45,Назад в будущее III,5.6,Вдохновляющий,Фантастика,7.4
46,В доме,7.0,Волнительный,Драма,7.4
46,В доме,7.0,Волнительный,Комедия,7.4
46,В доме,7.0,Волнительный,Триллер,7.4
46,В доме,7.0,Волнительный,Детектив,7.4
46,В доме,6.6,Странный,Драма,7.4
46,В доме,6.6,Странный,Комедия,7.4
46,В доме,6.6,Странный,Триллер,7.4
46,В доме,6.6,Странный,Детектив,7.4
46,В доме,6.3,Трогательный,Драма,7.4
46,В доме,6.3,Трогательный,Комедия,7.4
46,В доме,6.3,Трогательный,Триллер,7.4
46,В доме,6.3,Трогательный,Детектив,7.4
47,Мисс Петтигрю,7.4,Добрый,Драма,7.1
47,Мисс Петтигрю,7.4,Добрый,Комедия,7.1
47,Мисс Петтигрю,7.4,Добрый,Мелодрама,7.1
47,Мисс Петтигрю,6.1,Трогательный,Драма,7.1
47,Мисс Петтигрю,6.1,Трогательный,Комедия,7.1
47,Мисс Петтигрю,6.1,Трогательный,Мелодрама,7.1
47,Мисс Петтигрю,6.0,Романтичный,Драма,7.1
47,Мисс Петтигрю,6.0,Романтичный,Комедия,7.1
47,Мисс Петтигрю,6.0,Романтичный,Мелодрама,7.1
48,Серьёзный человек,6.3,Трогательный,Драма,7.1
48,Серьёзный человек,6.3,Трогательный,Комедия,7.1
48,Серьёзный человек,6.2,Умный,Драма,7.1
48,Серьёзный человек,6.2,Умный,Комедия,7.1
48,Серьёзный человек,6.1,Странный,Драма,7.1
48,Серьёзный человек,6.1,Странный,Комедия,7.1
49,Bicentennial Man,7.7,Трогательный,Драма,6.9
49,Bicentennial Man,7.7,Трогательный,Комедия,6.9
49,Bicentennial Man,7.7,Трогательный,Фантастика,6.9
49,Bicentennial Man,7.5,Добрый,Драма,6.9
49,Bicentennial Man,7.5,Добрый,Комедия,6.9
49,Bicentennial Man,7.5,Добрый,Фантастика,6.9
49,Bicentennial Man,6.4,Умный,Драма,6.9
49,Bicentennial Man,6.4,Умный,Комедия,6.9
49,Bicentennial Man,6.4,Умный,Фантастика,6.9
50,Из Ада,6.7,Волнительный,Триллер,6.8
50,Из Ада,6.7,Волнительный,Ужасы,6.8
50,Из Ада,6.7,Волнительный,Детектив,6.8
50,Из Ада,6.1,Трогательный,Триллер,6.8
50,Из Ада,6.1,Трогательный,Ужасы,6.8
50,Из Ада,6.1,Трогательный,Детектив,6.8
50,Из Ада,6.1,Романтичный,Триллер,6.8
50,Из Ада,6.1,Романтичный,Ужасы,6.8
50,Из Ада,6.1,Романтичный,Детектив,6.8
51,Время,7.2,Романтичный,Боевик,6.7
51,Время,7.2,Романтичный,Триллер,6.7
51,Время,7.2,Романтичный,Фантастика,6.7
51,Время,6.9,Вдохновляющий,Боевик,6.7
51,Время,6.9,Вдохновляющий,Триллер,6.7
51,Время,6.9,Вдохновляющий,Фантастика,6.7
51,Время,6.5,Волнительный,Боевик,6.7
51,Время,6.5,Волнительный,Триллер,6.7
51,Время,6.5,Волнительный,Фантастика,6.7
52,Таймлесс 3: Изумрудная книга,7.8,Романтичный,Фэнтези,6.0
52,Таймлесс 3: Изумрудная книга,7.3,Добрый,Фэнтези,6.0
52,Таймлесс 3: Изумрудная книга,5.3,Трогательный,Фэнтези,6.0
53,Джокер,8.0,Атмосферный,Драма,8.4
53,Джокер,8.0,Атмосферный,Триллер,8.4
53,Джокер,8.0,Атмосферный,Криминал,8.4
53,Джокер,6.9,Жестокий,Драма,8.4
53,Джокер,6.9,Жестокий,Триллер,8.4
53,Джокер,6.9,Жестокий,Криминал,8.4
53,Джокер,5.0,Странный,Драма,8.4
53,Джокер,5.0,Странный,Триллер,8.4
53,Джокер,5.0,Странный,Криминал,8.4
54,Отель «Гранд Будапешт»,8.1,Атмосферный,Драма,8.1
54,Отель «Гранд Будапешт»,8.1,Атмосферный,Комедия,8.1
54,Отель «Гранд Будапешт»,6.0,Странный,Драма,8.1
54,Отель «Гранд Будапешт»,6.0,Странный,Комедия,8.1
